"","Site","SiteName","Tree","ParentMat","ParentMatcomb","plant_avail","MD","PD","E.drop","Site.Tree","mAl_As","sdAl_As","seAl_As","medAl_As","maxAl_As","nAl_As","mml_ms","sdml_ms","seml_ms","medml_ms","maxml_ms","mleafsize","sdleafsize","seleafsize","medleafsize","maxleafsize","nleafsize","mLMA","sdLMA","seLMA","medLMA","maxLMA","nLMA","mLDMC","sdLDMC","seLDMC","medLDMC","maxLDMC","nLDMC","mLength","sdLength","seLength","medLength","maxLength","soil_depth","Lat.dd","Lon.dd","cwd","aet","pet","ppt","tmn","tmx","cwd.2018wy","aet.2018wy","pet.2018wy","ppt.2018wy","tmx.2018wy","tmn.2018wy","str.2018wy","pet.2018gs","ppt.2018sp","ppt.2018sm","tmx.2018gs","tc.aet","tc.cwd","tc.cwd_gs","tc.pet","tc.ppt","tc.soil_mean","tc.soil_min","tc.srad","tc.tmax","tc.tmin","tc.vpd_max","tc.vpd_spr","tc.vpd_gs","tc.aet.2018wy","tc.aet.2018ds","tc.aet.2018gs","tc.cwd.2018wy","tc.cwd.2018ds","tc.cwd.2018gs","tc.pet.2018wy","tc.pet.2018ds","tc.pet.2018gs","tc.ppt.2018wy","tc.ppt.2018ds","tc.ppt.2018gs","tc.soil_mean.2018wy","tc.soil_min.2018wy","tc.soil_mean.2018ds","tc.soil_min.2018ds","tc.soil_mean.2018gs","tc.soil_min.2018gs","tc.tmax.2018wy","tc.tmax.2018sp","tc.tmin.2018wy","tc.tmin.2018sp","tc.vpd_max.2018wy","tc.vpd.2018sp","tc.vpd.2018gs","growth5yr","DBH","DBH_2ndstem","Height","PD_heightcor","BAI","growthsup_cm2","perc_maxBAI","Tree_ID","del18O","delD","LMWLSlope","LMWLInt","lc_excess","wydelD","wydel18O","winter_excessD","winter_excess18O"
"31","LYN","Lyonsville","2","ig","igmet",0.133379995,-4,-2.21666666666667,1.78333333333333,"LYN.2",31.24740127,9.71381605272417,5.60827431289881,27.38598054,42.29816069,3,4.22272907592653,1.37066967815385,0.791356507652183,3.72136474411048,5.77349228611501,6.69215119047619,0.4034218290414,0.232915701594024,6.6624,7.109625,3,0.0145047786666667,0.000768249715021316,0.00044354917977241,0.014475095,0.01528744,3,0.517974221666667,0.0113250424403969,0.0065385163015471,0.518961538,0.528773282,3,5.02333333333333,2.62118929750091,1.51334434650912,4.4,7.9,1.169999957,40.3468569993752,-121.879410000287,671.70251,456.0125068,1144.422517,849.1050127,7.29620817,22.08297918,684.149991989136,493.950004816055,1178.10000038147,704.280000265688,22.9466663996378,9.75333344936371,9572.87994384766,939.300003051758,160.60000371933,6.3299999795854,29.6349995930989,653.5,706.9,107.633333333333,1360.4,908.6,158.041666666667,47.3,189.875,33.9,0.600000000000009,2.48,1.04,1.79833333333333,677,270.1,406.9,753.4,94.6,658.8,1430.4,364.7,1065.7,723.2,174.1,549.1,152.158333333333,41.2,168.783333333333,41.2,135.533333333333,48.5,36.3,25.6,-0.5,10.9,3.18,0.903333333333333,2.12666666666667,2.3,33.6,NA,7.64288174241644,-2.1402378492425,24.1120377755669,74.2677435198425,0.245091394370604,"LYN-2",-9.93,-82.8,7.45658682616048,1.52254241338395,-10.2786352296104,-80.8352783904435,-11.1521227087345,-1.96472160955651,1.2221227087345
"32","LYN","Lyonsville","3","ig","igmet",0.133379995,-3.8,-1.1,2.7,"LYN.3",12.36222844,4.17427593042548,2.41001933210292,10.5346353,17.13860278,3,2.57307597369199,0.968724871932854,0.559293565581119,2.22889892323724,3.666893578398,9.29921408221408,2.61976793834921,1.51252372442027,10.0307692307692,11.4754444444444,3,0.0152473693333333,0.000785088960643526,0.000453271322765344,0.015646937,0.015752301,3,0.516684844,0.00582654542130611,0.00336395756743666,0.513504925,0.523409462,3,8.26666666666667,3.57957166897568,2.06666666666667,6.2,12.4,1.169999957,40.3468569993752,-121.879410000287,671.70251,456.0125068,1144.422517,849.1050127,7.29620817,22.08297918,684.149991989136,493.950004816055,1178.10000038147,704.280000265688,22.9466663996378,9.75333344936371,9572.87994384766,939.300003051758,160.60000371933,6.3299999795854,29.6349995930989,653.5,706.9,107.633333333333,1360.4,908.6,158.041666666667,47.3,189.875,33.9,0.600000000000009,2.48,1.04,1.79833333333333,677,270.1,406.9,753.4,94.6,658.8,1430.4,364.7,1065.7,723.2,174.1,549.1,152.158333333333,41.2,168.783333333333,41.2,135.533333333333,48.5,36.3,25.6,-0.5,10.9,3.18,0.903333333333333,2.12666666666667,8.03,18.8,NA,6.18749398252543,-1.03812506017475,45.4010121182843,18.7961246992839,0.707212414274835,"LYN-3",-9.85,-82.2,7.45658682616048,1.52254241338395,-10.2751621757032,-80.8352783904435,-11.1521227087345,-1.36472160955651,1.3021227087345
"33","LYN","Lyonsville","4","ig","igmet",0.133379995,-3.6,-1.925,1.675,"LYN.4",26.6947789833333,10.5785455012247,6.10752609276679,23.95818885,38.37272636,3,6.70332265925052,4.32719564937537,2.49830757300305,5.04367026496565,11.6146666666667,6.47165026455026,0.627884488131948,0.36250927824297,6.5123,7.07822222222222,3,0.014854719,0.00139024581364196,0.000802658794745938,0.015052366,0.016135564,3,0.494367615666667,0.0234861260794364,0.0135597212141841,0.494919355,0.517573011,3,3.39666666666667,1.59312062736421,0.919788623060272,4,4.6,1.169999957,40.3468569993752,-121.879410000287,671.70251,456.0125068,1144.422517,849.1050127,7.29620817,22.08297918,684.149991989136,493.950004816055,1178.10000038147,704.280000265688,22.9466663996378,9.75333344936371,9572.87994384766,939.300003051758,160.60000371933,6.3299999795854,29.6349995930989,653.5,706.9,107.633333333333,1360.4,908.6,158.041666666667,47.3,189.875,33.9,0.600000000000009,2.48,1.04,1.79833333333333,677,270.1,406.9,753.4,94.6,658.8,1430.4,364.7,1065.7,723.2,174.1,549.1,152.158333333333,41.2,168.783333333333,41.2,135.533333333333,48.5,36.3,25.6,-0.5,10.9,3.18,0.903333333333333,2.12666666666667,1.55,57,NA,6.4145502015447,-1.86085449798455,27.6804943309635,124.744819449681,0.181600376239333,"LYN-4",-7.23,-76.3,7.45658682616048,1.52254241338395,-23.9114196602437,-80.8352783904435,-11.1521227087345,4.53527839044349,3.9221227087345
"34","LYN","Lyonsville","5","ig","igmet",0.133379995,-3.55,-1.225,2.325,"LYN.5",18.7232722033333,7.73598642491721,4.46637384487324,19.75956364,25.88887954,3,4.931274028357,2.43969094947442,1.40855622641855,4.87053571428571,7.40076701821668,6.6659880952381,0.380173574638929,0.219493315656568,6.5675,7.08571428571429,3,0.0140043753333333,0.000754176132090067,0.000435423792878591,0.014123882,0.014691663,3,0.511582525333333,0.00635854824653632,0.00367110954179297,0.512437455,0.517470356,3,3.45333333333333,1.82541319523371,1.05390279965048,3.18,5.4,1.169999957,40.3468569993752,-121.879410000287,671.70251,456.0125068,1144.422517,849.1050127,7.29620817,22.08297918,684.149991989136,493.950004816055,1178.10000038147,704.280000265688,22.9466663996378,9.75333344936371,9572.87994384766,939.300003051758,160.60000371933,6.3299999795854,29.6349995930989,653.5,706.9,107.633333333333,1360.4,908.6,158.041666666667,47.3,189.875,33.9,0.600000000000009,2.48,1.04,1.79833333333333,677,270.1,406.9,753.4,94.6,658.8,1430.4,364.7,1065.7,723.2,174.1,549.1,152.158333333333,41.2,168.783333333333,41.2,135.533333333333,48.5,36.3,25.6,-0.5,10.9,3.18,0.903333333333333,2.12666666666667,6.87,27.8,NA,5.69284302811772,-1.16807156971882,58.5172871107278,26.4665929703925,0.688569256368041,"LYN-5",-8.72,-79.8,7.45658682616048,1.52254241338395,-16.3011052892645,-80.8352783904435,-11.1521227087345,1.03527839044349,2.4321227087345
"35","LYN","Lyonsville","6","ig","igmet",0.133379995,-2.7,-1.7,1,"LYN.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.169999957,40.3468569993752,-121.879410000287,671.70251,456.0125068,1144.422517,849.1050127,7.29620817,22.08297918,684.149991989136,493.950004816055,1178.10000038147,704.280000265688,22.9466663996378,9.75333344936371,9572.87994384766,939.300003051758,160.60000371933,6.3299999795854,29.6349995930989,653.5,706.9,107.633333333333,1360.4,908.6,158.041666666667,47.3,189.875,33.9,0.600000000000009,2.48,1.04,1.79833333333333,677,270.1,406.9,753.4,94.6,658.8,1430.4,364.7,1065.7,723.2,174.1,549.1,152.158333333333,41.2,168.783333333333,41.2,135.533333333333,48.5,36.3,25.6,-0.5,10.9,3.18,0.903333333333333,2.12666666666667,5.09,34.1,NA,10.3553031379057,-1.59644696862094,53.7143825628079,45.8202178027989,0.539655379792618,"LYN-6",-9.98,-86.5,7.45658682616048,1.52254241338395,-13.6058058883023,-80.8352783904435,-11.1521227087345,-5.66472160955651,1.1721227087345
"36","LYN","Lyonsville","7","ig","igmet",0.133379995,-3.75,-2.2,1.55,"LYN.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.169999957,40.3468569993752,-121.879410000287,671.70251,456.0125068,1144.422517,849.1050127,7.29620817,22.08297918,684.149991989136,493.950004816055,1178.10000038147,704.280000265688,22.9466663996378,9.75333344936371,9572.87994384766,939.300003051758,160.60000371933,6.3299999795854,29.6349995930989,653.5,706.9,107.633333333333,1360.4,908.6,158.041666666667,47.3,189.875,33.9,0.600000000000009,2.48,1.04,1.79833333333333,677,270.1,406.9,753.4,94.6,658.8,1430.4,364.7,1065.7,723.2,174.1,549.1,152.158333333333,41.2,168.783333333333,41.2,135.533333333333,48.5,36.3,25.6,-0.5,10.9,3.18,0.903333333333333,2.12666666666667,2.18,23.65,NA,5.19526074558009,-2.1480473925442,16.0478081948436,59.3510736036388,0.212838808906137,"LYN-7",-10.35,-84.1,7.45658682616048,1.52254241338395,-8.44686876262296,-80.8352783904435,-11.1521227087345,-3.2647216095565,0.802122708734499
"37","MIN","MineralSprings","1","ig","igmet",0.045429998,-3.2,-0.925,2.275,"MIN.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589999974,40.3129039991847,-122.023795999447,789.6375118,344.4475051,1139.080017,724.5850108,9.306603959,23.24704162,680.28000164032,482.819999933243,1163.10000610352,570.58000022173,24.6816669305166,10.1483334501584,4903,933.300003051758,149.699998021126,1.81000000238418,31.4383335113526,644.4,802.8,121.216666666667,1447.4,857.2,155.141666666667,46.3,189.875,36.5,1.90000000000001,2.99,1.21,2.12666666666667,640.5,273.9,366.6,879.9,110.2,769.7,1520.4,384.1,1136.3,673.6,147.3,526.3,138.308333333333,41.5,155.616666666667,41.5,121,47.8,38.9,27.6,0.900000000000006,13.2,3.8,1.05,2.49666666666667,NA,NA,NA,NA,-0.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","MIN","MineralSprings","2","ig","igmet",0.045429998,-3.3,-0.975,2.325,"MIN.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589999974,40.3129039991847,-122.023795999447,789.6375118,344.4475051,1139.080017,724.5850108,9.306603959,23.24704162,680.28000164032,482.819999933243,1163.10000610352,570.58000022173,24.6816669305166,10.1483334501584,4903,933.300003051758,149.699998021126,1.81000000238418,31.4383335113526,644.4,802.8,121.216666666667,1447.4,857.2,155.141666666667,46.3,189.875,36.5,1.90000000000001,2.99,1.21,2.12666666666667,640.5,273.9,366.6,879.9,110.2,769.7,1520.4,384.1,1136.3,673.6,147.3,526.3,138.308333333333,41.5,155.616666666667,41.5,121,47.8,38.9,27.6,0.900000000000006,13.2,3.8,1.05,2.49666666666667,NA,NA,NA,NA,-0.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","MIN","MineralSprings","3","ig","igmet",0.045429998,-4.4,-1.75,2.65,"MIN.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589999974,40.3129039991847,-122.023795999447,789.6375118,344.4475051,1139.080017,724.5850108,9.306603959,23.24704162,680.28000164032,482.819999933243,1163.10000610352,570.58000022173,24.6816669305166,10.1483334501584,4903,933.300003051758,149.699998021126,1.81000000238418,31.4383335113526,644.4,802.8,121.216666666667,1447.4,857.2,155.141666666667,46.3,189.875,36.5,1.90000000000001,2.99,1.21,2.12666666666667,640.5,273.9,366.6,879.9,110.2,769.7,1520.4,384.1,1136.3,673.6,147.3,526.3,138.308333333333,41.5,155.616666666667,41.5,121,47.8,38.9,27.6,0.900000000000006,13.2,3.8,1.05,2.49666666666667,NA,NA,NA,NA,-1.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","MIN","MineralSprings","4","ig","igmet",0.045429998,-4.25,-0.85,3.4,"MIN.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589999974,40.3129039991847,-122.023795999447,789.6375118,344.4475051,1139.080017,724.5850108,9.306603959,23.24704162,680.28000164032,482.819999933243,1163.10000610352,570.58000022173,24.6816669305166,10.1483334501584,4903,933.300003051758,149.699998021126,1.81000000238418,31.4383335113526,644.4,802.8,121.216666666667,1447.4,857.2,155.141666666667,46.3,189.875,36.5,1.90000000000001,2.99,1.21,2.12666666666667,640.5,273.9,366.6,879.9,110.2,769.7,1520.4,384.1,1136.3,673.6,147.3,526.3,138.308333333333,41.5,155.616666666667,41.5,121,47.8,38.9,27.6,0.900000000000006,13.2,3.8,1.05,2.49666666666667,NA,NA,NA,NA,-0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","MIN","MineralSprings","5","ig","igmet",0.045429998,-2.9,-1.075,1.825,"MIN.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.589999974,40.3129039991847,-122.023795999447,789.6375118,344.4475051,1139.080017,724.5850108,9.306603959,23.24704162,680.28000164032,482.819999933243,1163.10000610352,570.58000022173,24.6816669305166,10.1483334501584,4903,933.300003051758,149.699998021126,1.81000000238418,31.4383335113526,644.4,802.8,121.216666666667,1447.4,857.2,155.141666666667,46.3,189.875,36.5,1.90000000000001,2.99,1.21,2.12666666666667,640.5,273.9,366.6,879.9,110.2,769.7,1520.4,384.1,1136.3,673.6,147.3,526.3,138.308333333333,41.5,155.616666666667,41.5,121,47.8,38.9,27.6,0.900000000000006,13.2,3.8,1.05,2.49666666666667,NA,NA,NA,NA,-0.975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","PAY","PaynesCreek","1","ig","igmet",0.0285,-2.25,-0.7,1.55,"PAY.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,40.3458899990253,-121.824966999834,746.8175111,363.5550054,1146.707517,909.4075136,6.238333194,20.2635,787.719984054566,404.280007839203,1191.99998474121,779.690001524984,21.7208333015442,9.13666679461797,2716.44998931885,942.799987792968,170.619997024536,9.86999992281198,28.2866665522257,670.7,650.1,99.7166666666667,1320.8,1042.6,158.808333333333,45.8,189.733333333333,33,-0.0999999999999943,2.32,0.95,1.67666666666667,671.8,276.7,395.1,714.3,81.6,632.7,1386.1,358.3,1027.8,836.4,202.9,633.5,157.558333333333,38.7,186.816666666667,38.7,128.3,45.7,35.4,24.4,-1.2,9.2,2.97,0.813333333333333,1.98,NA,NA,NA,NA,-0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","PAY","PaynesCreek","2","ig","igmet",0.0285,-1.9,-0.55,1.35,"PAY.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,40.3458899990253,-121.824966999834,746.8175111,363.5550054,1146.707517,909.4075136,6.238333194,20.2635,787.719984054566,404.280007839203,1191.99998474121,779.690001524984,21.7208333015442,9.13666679461797,2716.44998931885,942.799987792968,170.619997024536,9.86999992281198,28.2866665522257,670.7,650.1,99.7166666666667,1320.8,1042.6,158.808333333333,45.8,189.733333333333,33,-0.0999999999999943,2.32,0.95,1.67666666666667,671.8,276.7,395.1,714.3,81.6,632.7,1386.1,358.3,1027.8,836.4,202.9,633.5,157.558333333333,38.7,186.816666666667,38.7,128.3,45.7,35.4,24.4,-1.2,9.2,2.97,0.813333333333333,1.98,NA,NA,NA,NA,-0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","PAY","PaynesCreek","3","ig","igmet",0.0285,-2.15,-1.1,1.05,"PAY.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,40.3458899990253,-121.824966999834,746.8175111,363.5550054,1146.707517,909.4075136,6.238333194,20.2635,787.719984054566,404.280007839203,1191.99998474121,779.690001524984,21.7208333015442,9.13666679461797,2716.44998931885,942.799987792968,170.619997024536,9.86999992281198,28.2866665522257,670.7,650.1,99.7166666666667,1320.8,1042.6,158.808333333333,45.8,189.733333333333,33,-0.0999999999999943,2.32,0.95,1.67666666666667,671.8,276.7,395.1,714.3,81.6,632.7,1386.1,358.3,1027.8,836.4,202.9,633.5,157.558333333333,38.7,186.816666666667,38.7,128.3,45.7,35.4,24.4,-1.2,9.2,2.97,0.813333333333333,1.98,NA,NA,NA,NA,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","PAY","PaynesCreek","4","ig","igmet",0.0285,-1.85,-0.8,1.05,"PAY.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,40.3458899990253,-121.824966999834,746.8175111,363.5550054,1146.707517,909.4075136,6.238333194,20.2635,787.719984054566,404.280007839203,1191.99998474121,779.690001524984,21.7208333015442,9.13666679461797,2716.44998931885,942.799987792968,170.619997024536,9.86999992281198,28.2866665522257,670.7,650.1,99.7166666666667,1320.8,1042.6,158.808333333333,45.8,189.733333333333,33,-0.0999999999999943,2.32,0.95,1.67666666666667,671.8,276.7,395.1,714.3,81.6,632.7,1386.1,358.3,1027.8,836.4,202.9,633.5,157.558333333333,38.7,186.816666666667,38.7,128.3,45.7,35.4,24.4,-1.2,9.2,2.97,0.813333333333333,1.98,NA,NA,NA,NA,-0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","PAY","PaynesCreek","5","ig","igmet",0.0285,-1.95,-0.95,1,"PAY.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,40.3458899990253,-121.824966999834,746.8175111,363.5550054,1146.707517,909.4075136,6.238333194,20.2635,787.719984054566,404.280007839203,1191.99998474121,779.690001524984,21.7208333015442,9.13666679461797,2716.44998931885,942.799987792968,170.619997024536,9.86999992281198,28.2866665522257,670.7,650.1,99.7166666666667,1320.8,1042.6,158.808333333333,45.8,189.733333333333,33,-0.0999999999999943,2.32,0.95,1.67666666666667,671.8,276.7,395.1,714.3,81.6,632.7,1386.1,358.3,1027.8,836.4,202.9,633.5,157.558333333333,38.7,186.816666666667,38.7,128.3,45.7,35.4,24.4,-1.2,9.2,2.97,0.813333333333333,1.98,NA,NA,NA,NA,-0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","PWD","PW","10705","sed","sed",0.117039993,-2.68333333333333,-1.05,1.63333333333333,"PWD.10705",14.324302747,6.58734520644204,3.8032055281843,13.47990671,21.29313069,3,1.51118565869898,0.190652709426937,0.110073393109373,1.50629986484719,1.70423430678591,11.037901416122,5.28722878721764,3.05258296356724,11.9366111111111,15.8181764705882,3,0.015997804,0.00100681831301929,0.000581286824046729,0.016080313,0.016960829,3,0.510491633,0.0257586750329956,0.0148717779642681,0.503057659,0.539149778,3,20.9333333333333,8.6222580182533,4.97806298786095,24.5,27.2,0.769999981,38.5747436091344,-122.692381099506,742.2075111,458.0450068,1203.910018,1055.167516,7.828958158,21.30204165,609.709997177124,614.890004038811,1224.59999656677,705.230014819652,22.0575000445048,8.5741665760676,4605.76002502441,931.799995422363,106.370002269744,2.4200000949204,26.7533330917359,560.7,664.4,101.633333333333,1224.9,1060.8,141.9,39.7,190.533333333333,30,2.5,1.51,0.79,1.19333333333333,592.2,252.1,340.1,760.6,105.3,655.3,1352.8,357.4,995.4,764.1,136.2,627.9,139.458333333333,34.3,168.316666666667,34.3,110.6,40.4,32.1,24.2,1.90000000000001,9,1.51,0.616666666666667,1.165,8.05,104,NA,20.3,-0.847,260.978306379195,0,1,"PPW-10705",-7.11,-58.6,7.05753967423674,2.23113420065436,-10.6520271168311,-57.3508925434394,-8.63923258086949,-1.24910745656062,1.52923258086949
"48","PWD","PW","543","sed","sed",0.117039993,-1.45,-0.675,0.775,"PWD.543",12.371839046,3.95343801694201,2.28251850330597,10.42732139,16.92094152,3,2.18740004387221,1.24235373520449,0.717273263449047,2.30711476582052,3.36556291390728,7.23156904761905,4.23722755148138,2.44636446746547,6.2216,11.8825238095238,3,0.0171062263333333,0.00260118196603012,0.00150179310829869,0.016336634,0.02000537,3,0.525477139333333,0.0340314767391501,0.0196480822562688,0.5328654,0.555207575,3,14.2333333333333,11.9223879039953,6.88339386575482,7.4,28,0.769999981,38.5747436091344,-122.692381099506,742.2075111,458.0450068,1203.910018,1055.167516,7.828958158,21.30204165,609.709997177124,614.890004038811,1224.59999656677,705.230014819652,22.0575000445048,8.5741665760676,4605.76002502441,931.799995422363,106.370002269744,2.4200000949204,26.7533330917359,560.7,664.4,101.633333333333,1224.9,1060.8,141.9,39.7,190.533333333333,30,2.5,1.51,0.79,1.19333333333333,592.2,252.1,340.1,760.6,105.3,655.3,1352.8,357.4,995.4,764.1,136.2,627.9,139.458333333333,34.3,168.316666666667,34.3,110.6,40.4,32.1,24.2,1.90000000000001,9,1.51,0.616666666666667,1.165,6.12,71.1,NA,15.48,-0.5202,135.524084775338,49.4671267848723,0.732597422506355,"PPW-543",-7.45,-64.1,7.05753967423674,2.23113420065436,-13.7524636275906,-57.3508925434394,-8.63923258086949,-6.74910745656062,1.18923258086949
"49","PWD","PW","544","sed","sed",0.117039993,-2.21666666666667,-1.05,1.16666666666667,"PWD.544",17.1616807133333,5.20291973291197,3.00390710836874,18.51721139,21.55267027,3,2.5332580841821,0.495702562152055,0.286194007696476,2.55281626777038,3.0188920909382,11.7901011904762,2.00966387212708,1.16027997755324,12.804375,13.0905,3,0.014644426,0.00107723594103242,0.000621942460535806,0.014214208,0.015870288,3,0.532354108666667,0.0260304863066299,0.0150287082762696,0.542251223,0.551984436,3,8.9,4.78225888048734,2.76103845198384,7.2,14.3,0.769999981,38.5747436091344,-122.692381099506,742.2075111,458.0450068,1203.910018,1055.167516,7.828958158,21.30204165,609.709997177124,614.890004038811,1224.59999656677,705.230014819652,22.0575000445048,8.5741665760676,4605.76002502441,931.799995422363,106.370002269744,2.4200000949204,26.7533330917359,560.7,664.4,101.633333333333,1224.9,1060.8,141.9,39.7,190.533333333333,30,2.5,1.51,0.79,1.19333333333333,592.2,252.1,340.1,760.6,105.3,655.3,1352.8,357.4,995.4,764.1,136.2,627.9,139.458333333333,34.3,168.316666666667,34.3,110.6,40.4,32.1,24.2,1.90000000000001,9,1.51,0.616666666666667,1.165,5.37,85.1,NA,11.4,-0.936,142.660762266682,74.6653832590538,0.656436260448874,"PPW-544",-7.09,-60.9,7.05753967423674,2.23113420065436,-13.0931779103158,-57.3508925434394,-8.63923258086949,-3.54910745656062,1.54923258086949
"50","PWD","PW","546","sed","sed",0.117039993,-2.43333333333333,-2.1,0.333333333333333,"PWD.546",12.4794034466667,1.17654841550428,0.679280544406023,12.5240014,13.63301877,3,2.90400268129844,0.304619812004693,0.175872330461403,2.7651376146789,3.25331125827815,9.3961712962963,1.40657780708325,0.812088075555666,8.87416666666667,10.989125,3,0.0148686246666667,0.00121193077731953,0.000699708560524626,0.014761949,0.016130367,3,0.554424562666667,0.0439251230524265,0.0253601816185059,0.555084746,0.598015873,3,4.71666666666667,0.825126252965771,0.476386864265215,4.95,5.4,0.769999981,38.5747436091344,-122.692381099506,742.2075111,458.0450068,1203.910018,1055.167516,7.828958158,21.30204165,609.709997177124,614.890004038811,1224.59999656677,705.230014819652,22.0575000445048,8.5741665760676,4605.76002502441,931.799995422363,106.370002269744,2.4200000949204,26.7533330917359,560.7,664.4,101.633333333333,1224.9,1060.8,141.9,39.7,190.533333333333,30,2.5,1.51,0.79,1.19333333333333,592.2,252.1,340.1,760.6,105.3,655.3,1352.8,357.4,995.4,764.1,136.2,627.9,139.458333333333,34.3,168.316666666667,34.3,110.6,40.4,32.1,24.2,1.90000000000001,9,1.51,0.616666666666667,1.165,6.14,46.3,NA,10.65,-1.9935,88.1254564107487,39.5867292676731,0.690031698562014,"PPW-546",-7.74,-66.8,7.05753967423674,2.23113420065436,-14.405777122062,-57.3508925434394,-8.63923258086949,-9.44910745656062,0.899232580869487
"51","PWD","PW","547","sed","sed",0.117039993,-1.73333333333333,-1.26666666666667,0.466666666666667,"PWD.547",22.7688336933333,6.71761392427143,3.87841620749009,19.02201275,30.52419422,3,6.48863264530518,2.50137401744757,1.44416896231729,7.84576393917451,8.01812450748621,13.1902071428571,2.65519669034872,1.53297852392423,12.8718,15.99025,3,0.016655649,0.000745559235623165,0.000430448825383846,0.01694001,0.017217182,3,0.597011879,0.0466394212115139,0.0269272823913159,0.57176781,0.650832073,3,4.83333333333333,2.15715862498179,1.24543611281796,3.9,7.3,0.769999981,38.5747436091344,-122.692381099506,742.2075111,458.0450068,1203.910018,1055.167516,7.828958158,21.30204165,609.709997177124,614.890004038811,1224.59999656677,705.230014819652,22.0575000445048,8.5741665760676,4605.76002502441,931.799995422363,106.370002269744,2.4200000949204,26.7533330917359,560.7,664.4,101.633333333333,1224.9,1060.8,141.9,39.7,190.533333333333,30,2.5,1.51,0.79,1.19333333333333,592.2,252.1,340.1,760.6,105.3,655.3,1352.8,357.4,995.4,764.1,136.2,627.9,139.458333333333,34.3,168.316666666667,34.3,110.6,40.4,32.1,24.2,1.90000000000001,9,1.51,0.616666666666667,1.165,1.63,40.5,NA,10.2,-1.16466666666667,20.6557549274598,93.6605295366729,0.180689523144366,"PPW-547",-6.79,-55.8,7.05753967423674,2.23113420065436,-10.1104398125869,-57.3508925434394,-8.63923258086949,1.55089254343938,1.84923258086949
